epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,6115.61,0.60636,0.37922,0.86418,0.97414,0.71507,0.74832,0.60729,0.52767,0.35572,0.84779,0.0003367,0.0003367,0.0003367
69,6200.52,0.60033,0.37458,0.86397,0.97942,0.71593,0.74777,0.60467,0.53188,0.35623,0.85072,0.0003268,0.0003268,0.0003268
70,6286.04,0.60412,0.37791,0.86481,0.97696,0.71744,0.74991,0.61183,0.52104,0.34946,0.84544,0.0003169,0.0003169,0.0003169
71,6373.31,0.59356,0.37246,0.86299,0.96736,0.71959,0.74841,0.60762,0.52652,0.34894,0.84892,0.000307,0.000307,0.000307
72,6460.21,0.59145,0.37346,0.8607,0.96121,0.72321,0.7517,0.60914,0.52656,0.35478,0.84953,0.0002971,0.0002971,0.0002971
73,6546.97,0.58821,0.37046,0.8631,0.97446,0.71042,0.75006,0.60599,0.5247,0.35376,0.84957,0.0002872,0.0002872,0.0002872
74,6634.32,0.59606,0.37413,0.86359,0.97676,0.71721,0.75368,0.61293,0.5227,0.35076,0.84726,0.0002773,0.0002773,0.0002773
75,6721.77,0.58967,0.37019,0.8601,0.96185,0.72511,0.75402,0.61282,0.51604,0.35026,0.84566,0.0002674,0.0002674,0.0002674
76,6808.58,0.59509,0.36811,0.86085,0.97558,0.71675,0.7528,0.607,0.52114,0.35088,0.84721,0.0002575,0.0002575,0.0002575
77,6895.7,0.58683,0.36802,0.8629,0.97404,0.72222,0.75205,0.61334,0.51511,0.34891,0.84649,0.0002476,0.0002476,0.0002476
78,6982.74,0.58614,0.36799,0.86193,0.97838,0.7107,0.75442,0.61014,0.51271,0.34582,0.84527,0.0002377,0.0002377,0.0002377
79,7069.18,0.58546,0.36482,0.86079,0.96865,0.71383,0.74969,0.61141,0.51379,0.34473,0.84594,0.0002278,0.0002278,0.0002278
80,7155.97,0.58047,0.36335,0.86035,0.97733,0.71596,0.7519,0.61321,0.51417,0.34285,0.84557,0.0002179,0.0002179,0.0002179
81,7242.36,0.58493,0.3642,0.86116,0.97888,0.71608,0.75451,0.61532,0.51094,0.34333,0.84534,0.000208,0.000208,0.000208
82,7329.74,0.57605,0.3597,0.85938,0.97441,0.71733,0.75445,0.61528,0.51224,0.34109,0.84483,0.0001981,0.0001981,0.0001981
83,7415.84,0.58064,0.36261,0.85774,0.97462,0.72115,0.75448,0.61304,0.50855,0.34177,0.84422,0.0001882,0.0001882,0.0001882
84,7502.52,0.57768,0.35954,0.85728,0.96868,0.72539,0.75749,0.6149,0.5062,0.34076,0.84299,0.0001783,0.0001783,0.0001783
85,7589.95,0.57999,0.36269,0.85916,0.97584,0.71883,0.75603,0.61355,0.50971,0.33933,0.84397,0.0001684,0.0001684,0.0001684
86,7677.29,0.57907,0.36046,0.86063,0.97968,0.7176,0.7538,0.61323,0.5069,0.33995,0.84566,0.0001585,0.0001585,0.0001585
87,7764.05,0.57583,0.36141,0.85802,0.97954,0.71316,0.75546,0.61528,0.50905,0.33927,0.84341,0.0001486,0.0001486,0.0001486
88,7850.46,0.56588,0.35787,0.8574,0.9766,0.71662,0.7558,0.61518,0.50564,0.33755,0.84478,0.0001387,0.0001387,0.0001387
89,7937.72,0.56381,0.35203,0.85456,0.97236,0.7176,0.75704,0.61635,0.50875,0.3369,0.84561,0.0001288,0.0001288,0.0001288
90,8025.1,0.56992,0.35334,0.8587,0.97271,0.72042,0.7546,0.61451,0.50815,0.33501,0.8445,0.0001189,0.0001189,0.0001189
91,8111.05,0.53464,0.33113,0.84055,0.97299,0.71996,0.75487,0.60758,0.52416,0.34352,0.84943,0.000109,0.000109,0.000109
92,8197.54,0.52695,0.3274,0.83861,0.97184,0.71918,0.7513,0.60845,0.52268,0.33992,0.84931,9.91e-05,9.91e-05,9.91e-05
93,8282.64,0.52024,0.32531,0.83759,0.97871,0.71225,0.7516,0.61032,0.50991,0.34016,0.84451,8.92e-05,8.92e-05,8.92e-05
94,8368.36,0.5128,0.31909,0.83704,0.97087,0.71823,0.75245,0.61146,0.50969,0.33616,0.84395,7.93e-05,7.93e-05,7.93e-05
95,8452.22,0.51778,0.32322,0.83577,0.97393,0.7154,0.75175,0.61345,0.50589,0.33543,0.84387,6.94e-05,6.94e-05,6.94e-05
96,8538.76,0.51335,0.3195,0.83564,0.97438,0.72227,0.75522,0.61421,0.50776,0.33485,0.84508,5.95e-05,5.95e-05,5.95e-05
97,8624.42,0.51226,0.3186,0.83647,0.97251,0.71459,0.75299,0.61253,0.50557,0.33536,0.84294,4.96e-05,4.96e-05,4.96e-05
98,8710.07,0.50721,0.31761,0.83441,0.96997,0.71885,0.75404,0.61294,0.50747,0.33265,0.84481,3.97e-05,3.97e-05,3.97e-05
99,8795.29,0.50713,0.31597,0.83368,0.97065,0.71962,0.75302,0.61496,0.50257,0.3305,0.8425,2.98e-05,2.98e-05,2.98e-05
100,8881.09,0.49985,0.31284,0.83327,0.97357,0.71661,0.75222,0.616,0.50493,0.33101,0.84311,1.99e-05,1.99e-05,1.99e-05
